CARRIER,FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME
WN,483,BNA,LAS,635,850
WN,2238,BNA,LAS,1430,1640
WN,210,BNA,LAX,1815,2055
WN,3787,BNA,LAX,1050,1330
WN,114,BNA,LGA,1010,1310
WN,3413,BNA,LGA,1550,1855
WN,409,BNA,MCI,1910,2050
WN,2834,BNA,MCI,810,950
WN,3933,BNA,MCI,1140,1320
WN,537,BNA,MCO,1225,1510
WN,2426,BNA,MCO,2010,2255
WN,4139,BNA,MCO,830,1115
WN,6756,BNA,MCO,650,940
WN,414,BNA,MDW,1400,1525
WN,499,BNA,MDW,600,735
WN,1512,BNA,MDW,1810,1935
WN,2577,BNA,MDW,2105,2230
WN,3004,BNA,MDW,1135,1305
WN,4128,BNA,MDW,845,1010
WN,5721,BNA,MDW,1935,2100
WN,629,BNA,MSY,1955,2130
WN,2575,BNA,MSY,1320,1455
WN,3761,BNA,MSY,750,925
WN,3956,BNA,OAK,935,1235
WN,1095,BNA,PHL,740,1035
WN,1883,BNA,PHL,2105,2355
WN,2701,BNA,PHX,1525,1825
WN,3025,BNA,PHX,700,1005
WN,611,BNA,PIT,935,1155
WN,568,BNA,PNS,1910,2030
WN,584,BNA,PNS,755,915
WN,1130,BNA,RDU,2105,2325
WN,2638,BNA,RDU,1600,1820
WN,4590,BNA,RDU,955,1215
WN,6394,BNA,SAN,1400,1630
WN,2325,BNA,SAT,1915,2150
WN,3281,BNA,SAT,755,1030
WN,2465,BNA,STL,2005,2110
WN,4445,BNA,STL,745,855
WN,484,BNA,TPA,1735,2020
WN,604,BNA,TPA,630,920
WN,2157,BNA,TPA,2055,2340
WN,3837,BNA,TPA,1030,1315
WN,2661,BOI,DEN,1510,1655
WN,2833,BOI,DEN,710,905
WN,5050,BOI,GEG,2010,2015
WN,563,BOI,LAS,1125,1205
WN,578,BOI,LAS,1800,1840
WN,658,BOI,OAK,820,905
WN,3085,BOI,OAK,1930,2010
WN,4190,BOI,PHX,1210,1410
WN,1173,BOI,SMF,850,920
WN,2311,BOS,ATL,1525,1825
WN,3133,BOS,ATL,1230,1535
WN,3864,BOS,AUS,1250,1635
WN,3074,BOS,BNA,1825,2035
WN,20,BOS,BWI,1730,1915
WN,461,BOS,BWI,2145,2320
WN,477,BOS,BWI,530,705
WN,615,BOS,BWI,1315,1450
WN,675,BOS,BWI,810,950
WN,1020,BOS,BWI,1505,1640
WN,1535,BOS,BWI,955,1140
WN,2478,BOS,BWI,1215,1350
WN,3677,BOS,BWI,1635,1815
WN,1902,BOS,CMH,1500,1710
WN,240,BOS,DAL,1610,1935
WN,1785,BOS,DEN,715,1015
WN,2448,BOS,DEN,1745,2050
WN,2296,BOS,HOU,1725,2115
WN,494,BOS,IND,1150,1430
WN,525,BOS,IND,1940,2225
WN,513,BOS,MCI,1330,1620
WN,4643,BOS,MCI,825,1115
WN,254,BOS,MDW,2125,2320
WN,621,BOS,MDW,855,1050
WN,2576,BOS,MDW,530,725
WN,3383,BOS,MDW,1625,1820
WN,530,BOS,MKE,1240,1425
WN,1508,BOS,MKE,815,1005
WN,479,BOS,STL,1850,2115
WN,401,BUF,BWI,1105,1210
WN,409,BUF,BWI,1435,1545
WN,575,BUF,BWI,1740,1900
WN,698,BUF,BWI,735,850
WN,2705,BUF,BWI,1610,1720
WN,3440,BUF,BWI,600,725
WN,3328,BUF,FLL,635,950
WN,3190,BUF,LAS,1655,1905
WN,733,BUF,MCO,950,1235
WN,2333,BUF,MCO,1505,1755
WN,2999,BUF,MCO,820,1105
WN,345,BUF,MDW,730,835
WN,724,BUF,MDW,530,620
WN,1539,BUF,MDW,1720,1815
WN,1315,BUF,PHX,1235,1535
WN,1728,BUF,TPA,1330,1625
WN,3471,BUF,TPA,545,840
WN,363,BUR,DAL,1315,1810
WN,1643,BUR,DEN,1340,1655
WN,3118,BUR,DEN,810,1125
WN,453,BUR,LAS,1940,2040
WN,534,BUR,LAS,1230,1330
WN,550,BUR,LAS,1700,1800
WN,610,BUR,LAS,930,1025
WN,658,BUR,LAS,1115,1215
WN,2509,BUR,LAS,2045,2140
WN,2623,BUR,LAS,1505,1605
WN,2779,BUR,LAS,1335,1435
WN,280,BUR,OAK,1920,2030
WN,303,BUR,OAK,1545,1700
WN,425,BUR,OAK,2135,2245
WN,888,BUR,OAK,705,825
WN,1475,BUR,OAK,1635,1750
WN,1527,BUR,OAK,1210,1325
WN,1604,BUR,OAK,1715,1830
WN,2106,BUR,OAK,855,1010
WN,2608,BUR,OAK,1110,1225
WN,2799,BUR,OAK,2025,2140
WN,3493,BUR,OAK,1000,1115
WN,3072,BUR,PDX,720,950
WN,259,BUR,PHX,1940,2155
WN,741,BUR,PHX,1420,1640
WN,2366,BUR,PHX,1550,1810
WN,3278,BUR,PHX,700,925
WN,6393,BUR,PHX,1800,2020
WN,841,BUR,SFO,2030,2150
WN,1243,BUR,SFO,1100,1225
WN,1529,BUR,SFO,1525,1645
WN,1015,BUR,SJC,1440,1550
WN,1247,BUR,SJC,1810,1915
WN,1477,BUR,SJC,2000,2105
WN,2544,BUR,SJC,2115,2220
WN,2791,BUR,SJC,1120,1225
WN,169,BUR,SMF,2125,2240
WN,620,BUR,SMF,1055,1210
WN,1166,BUR,SMF,2025,2140
WN,1245,BUR,SMF,1445,1600
WN,2816,BUR,SMF,1155,1310
WN,3389,BUR,SMF,1730,1845
WN,3285,BWI,ABQ,1350,1625
WN,387,BWI,ALB,2220,2330
WN,410,BWI,ALB,1520,1630
WN,623,BWI,ALB,2015,2125
WN,1730,BWI,ALB,1240,1350
WN,3022,BWI,ALB,950,1100
WN,53,BWI,ATL,1955,2155
WN,268,BWI,ATL,750,950
WN,529,BWI,ATL,615,820
WN,3016,BWI,ATL,2145,2345
WN,3220,BWI,ATL,1335,1535
WN,4848,BWI,ATL,940,1145
WN,6224,BWI,ATL,1520,1720
WN,1517,BWI,AUS,2005,2300
WN,2952,BWI,AUS,820,1115
WN,932,BWI,BDL,1930,2040
WN,2876,BWI,BDL,810,920
WN,2991,BWI,BDL,2240,2350
WN,3288,BWI,BDL,1530,1635
WN,3409,BWI,BDL,1010,1120
WN,5773,BWI,BDL,2100,2205
WN,2838,BWI,BHM,810,925
WN,629,BWI,BNA,1820,1925
WN,675,BWI,BNA,1025,1125
WN,1059,BWI,BNA,905,1015
WN,2575,BWI,BNA,1145,1245
WN,3092,BWI,BNA,1450,1550
WN,4134,BWI,BNA,2035,2140
WN,421,BWI,BOS,2115,2235
WN,467,BWI,BOS,2215,2335
WN,494,BWI,BOS,955,1115
WN,525,BWI,BOS,1740,1905
WN,608,BWI,BOS,1415,1535
WN,1019,BWI,BOS,1310,1430
WN,2296,BWI,BOS,1520,1640
WN,3074,BWI,BOS,1630,1750
WN,244,BWI,BUF,1940,2045
WN,1073,BWI,BUF,915,1030
WN,1315,BWI,BUF,1055,1200
WN,3002,BWI,BUF,2220,2330
WN,3190,BWI,BUF,1505,1610
WN,3216,BWI,BUF,1300,1405
WN,28,BWI,CHS,820,1005
WN,335,BWI,CHS,1955,2135
WN,1392,BWI,CHS,2205,2345
WN,2808,BWI,CHS,1325,1505
WN,974,BWI,CLE,1005,1125
WN,2736,BWI,CLE,1555,1710
WN,3021,BWI,CLE,2215,2330
WN,289,BWI,CLT,805,935
WN,2996,BWI,CLT,2130,2300
WN,33,BWI,CMH,2225,2345
WN,2291,BWI,CMH,1340,1500
WN,2325,BWI,CMH,1615,1735
WN,4432,BWI,CMH,850,1025
WN,269,BWI,DAL,2010,2240
WN,736,BWI,DAL,1010,1240
WN,2705,BWI,DAL,1755,2030
WN,281,BWI,DEN,1430,1640
WN,766,BWI,DEN,1735,1950
WN,819,BWI,DEN,2100,2315
WN,3187,BWI,DEN,620,835
WN,6781,BWI,DEN,930,1150
WN,558,BWI,DTW,2220,2355
WN,1535,BWI,DTW,1230,1405
WN,2824,BWI,DTW,1730,1910
WN,379,BWI,FLL,1640,1920
WN,497,BWI,FLL,1930,2210
WN,611,BWI,FLL,1410,1650
WN,617,BWI,FLL,845,1135
WN,698,BWI,FLL,930,1215
WN,3507,BWI,FLL,700,940
WN,3542,BWI,FLL,755,1035
WN,3677,BWI,FLL,1850,2130
WN,6062,BWI,FLL,2020,2300
WN,6113,BWI,FLL,1045,1325
WN,596,BWI,GRR,2245,35
WN,429,BWI,HOU,1950,2225
WN,663,BWI,HOU,2145,25
WN,3163,BWI,HOU,640,925
WN,6233,BWI,HOU,1455,1740
WN,228,BWI,IND,2225,20
WN,1141,BWI,IND,1905,2100
WN,3067,BWI,IND,920,1120
WN,945,BWI,ISP,1330,1430
WN,1845,BWI,ISP,2045,2150
WN,3043,BWI,ISP,2230,2335
WN,3078,BWI,ISP,955,1100
WN,3326,BWI,ISP,1530,1635
WN,1054,BWI,JAX,1110,1315
WN,2374,BWI,JAX,2000,2205
WN,2970,BWI,JAX,800,1005
WN,139,BWI,LAS,1340,1605
WN,818,BWI,LAS,640,910
WN,1049,BWI,LAS,1000,1230
WN,1581,BWI,LAS,1740,2010
WN,2386,BWI,LAS,2045,2315
WN,1070,BWI,LAX,1400,1655
WN,2667,BWI,LAX,815,1110
WN,3219,BWI,LAX,1955,2250
WN,253,BWI,MCI,840,1050
WN,3322,BWI,MCI,2025,2220
WN,184,BWI,MCO,1630,1855
WN,276,BWI,MCO,910,1140
WN,353,BWI,MCO,1805,2030
WN,768,BWI,MCO,1335,1600
WN,948,BWI,MCO,1540,1805
WN,2190,BWI,MCO,1900,2125
WN,2855,BWI,MCO,2015,2235
WN,2899,BWI,MCO,710,940
WN,6250,BWI,MCO,1045,1310
WN,565,BWI,MDW,915,1025
WN,953,BWI,MDW,1320,1425
WN,1020,BWI,MDW,1715,1825
WN,1941,BWI,MDW,1530,1635
WN,2947,BWI,MDW,2210,2315
WN,361,BWI,MEM,1740,1915
WN,342,BWI,MHT,1435,1555
WN,455,BWI,MHT,2225,2345
WN,473,BWI,MHT,1210,1330
WN,1411,BWI,MHT,1530,1645
WN,2334,BWI,MHT,2140,2255
WN,2822,BWI,MHT,1325,1440
WN,3142,BWI,MHT,950,1110
WN,983,BWI,MKE,935,1045
WN,5438,BWI,MKE,2055,2200
WN,6295,BWI,MKE,1645,1750
WN,718,BWI,MSP,2000,2145
WN,979,BWI,MSP,810,1000
WN,1377,BWI,MSY,2025,2230
WN,2963,BWI,MSY,800,1000
WN,3894,BWI,MSY,1705,1905
WN,230,BWI,OAK,815,1125
WN,2287,BWI,OKC,1615,1845
WN,384,BWI,ORF,1350,1440
WN,1041,BWI,ORF,2215,2305
WN,1051,BWI,ORF,1520,1610
WN,3239,BWI,ORF,1150,1240
WN,3366,BWI,ORF,1000,1055
WN,20,BWI,PBI,2000,2230
WN,49,BWI,PBI,1645,1915
WN,477,BWI,PBI,800,1030
WN,725,BWI,PBI,1130,1400
WN,422,BWI,PHX,1425,1740
WN,899,BWI,PHX,1040,1400
WN,2948,BWI,PHX,815,1140
WN,411,BWI,PIT,2230,2330
WN,1071,BWI,PIT,1210,1310
WN,2612,BWI,PIT,1525,1625
WN,3015,BWI,PIT,920,1025
WN,428,BWI,PVD,1600,1710
WN,575,BWI,PVD,1950,2100
WN,2840,BWI,PVD,2225,2335
WN,2882,BWI,PVD,1450,1600
WN,3150,BWI,PVD,950,1100
WN,3393,BWI,PVD,2115,2225
WN,5721,BWI,PVD,1230,1340
WN,292,BWI,PWM,1015,1140
WN,2234,BWI,PWM,1535,1700
WN,2954,BWI,PWM,2215,2340
WN,401,BWI,RDU,1250,1355
WN,409,BWI,RDU,1620,1725
WN,574,BWI,RDU,1810,1920
WN,2236,BWI,RDU,1955,2105
WN,2919,BWI,RDU,810,920
WN,3145,BWI,RDU,1500,1610
WN,560,BWI,ROC,1555,1705
WN,1551,BWI,ROC,2220,2330
WN,3106,BWI,ROC,1020,1130
WN,530,BWI,RSW,1830,2115
WN,844,BWI,RSW,1400,1645
WN,3041,BWI,RSW,615,900
WN,3440,BWI,RSW,825,1115
WN,3867,BWI,RSW,2015,2300
WN,994,BWI,SAN,805,1055
WN,1166,BWI,SAN,1340,1630
WN,1007,BWI,SAT,1840,2145
WN,6388,BWI,SAT,900,1210
WN,615,BWI,SDF,1525,1715
WN,1304,BWI,SDF,2145,2335
WN,3003,BWI,SDF,820,1015
WN,3200,BWI,SEA,1410,1650
WN,2478,BWI,SJC,1430,1735
WN,2223,BWI,SJU,805,1310
WN,6346,BWI,SJU,1220,1725
WN,2861,BWI,SLC,1335,1630
WN,3248,BWI,SMF,1335,1630
WN,1066,BWI,STL,1445,1605
WN,1801,BWI,STL,1735,1900
WN,4042,BWI,STL,1950,2110
WN,4747,BWI,STL,745,905
WN,496,BWI,TPA,1315,1545
WN,1008,BWI,TPA,1020,1255
WN,1916,BWI,TPA,1915,2150
WN,2258,BWI,TPA,1720,1950
WN,2957,BWI,TPA,2015,2245
WN,3522,BWI,TPA,1525,1755
WN,3531,BWI,TPA,800,1035
WN,212,CAK,ATL,700,850
WN,298,CAK,ATL,1545,1730
WN,521,CAK,ATL,1105,1255
WN,2808,CHS,BNA,1535,1605
WN,31,CHS,BWI,1925,2050
WN,983,CHS,BWI,710,835
WN,1314,CHS,BWI,2210,2335
WN,6295,CHS,BWI,1445,1610
WN,28,CHS,HOU,1040,1225
WN,4894,CHS,MDW,615,725
WN,2736,CLE,BNA,1745,1825
WN,3761,CLE,BNA,625,710
WN,289,CLE,BWI,540,705
WN,608,CLE,BWI,1230,1340
WN,4134,CLE,BWI,1830,1950
WN,1083,CLE,DEN,530,655
WN,3759,CLE,LAS,740,925
WN,294,CLE,MDW,1330,1350
WN,313,CLE,MDW,1735,1755
AA,1,JFK,LAX,800,1142
AA,2,LAX,JFK,900,1727
AA,4,LAX,JFK,1130,1958
AA,5,DFW,HNL,1135,1612
AA,6,OGG,DFW,1855,600
AA,7,DFW,OGG,940,1403
AA,8,HNL,DFW,1838,550
AA,9,JFK,SFO,700,1045
AA,10,LAX,JFK,2100,527
AA,12,SFO,JFK,1135,2018
AA,14,OGG,LAX,2313,630
AA,15,JFK,SFO,825,1212
AA,16,SFO,JFK,1305,2137
AA,19,JFK,LAX,900,1246
AA,20,SFO,JFK,1530,2357
AA,21,JFK,LAX,1900,2247
AA,22,LAX,JFK,1340,2208
AA,23,JFK,LAX,2215,157
AA,25,ORD,LAS,1705,1907
AA,28,LAX,JFK,2200,627
AA,29,MIA,BOS,1255,1605
AA,30,LAX,JFK,2355,825
AA,31,LAX,HNL,822,1239
AA,32,LAX,JFK,1430,2259
AA,33,JFK,LAX,700,1040
AA,34,LAX,JFK,1245,2114
AA,36,SFO,DFW,1001,1529
AA,37,DFW,SFO,1840,2037
AA,38,IAH,MIA,1348,1715
AA,39,MIA,MCO,2145,2259
AA,40,BOS,ORD,1911,2105
AA,41,ORD,SFO,1335,1621
AA,43,DFW,DTW,1110,1444
AA,43,DTW,DFW,1529,1735
AA,46,MSP,ORD,1558,1734
AA,50,STL,DFW,1136,1330
AA,51,DFW,STL,1645,1822
AA,52,LAX,DCA,1240,2037
AA,53,ORD,TPA,1508,1844
AA,54,MCO,ORD,1400,1601
AA,55,ORD,MCO,1850,2233
AA,56,MCO,MIA,1558,1709
AA,58,KOA,LAX,2305,628
AA,59,LAX,KOA,1715,2113
AA,60,DFW,MIA,1730,2113
AA,61,MIA,DFW,705,920
AA,64,MIA,JFK,1320,1609
AA,65,JFK,MIA,1530,1859
AA,66,SFO,JFK,730,1602
AA,67,JFK,SFO,1625,2009
AA,68,LAX,MIA,855,1644
AA,69,MIA,LAX,2022,2329
AA,70,LAX,DFW,845,1350
AA,71,DFW,LAX,1625,1752
AA,72,LAX,LAS,813,933
AA,73,LAS,LAX,1853,2020
AA,74,DFW,MEM,1728,1854
AA,74,MEM,DFW,1934,2120
AA,81,DFW,DEN,1905,2013
AA,82,LAX,JFK,800,1629
AA,83,JFK,LAX,1800,2139
AA,84,JFK,SEA,2050,23
AA,85,BOS,JFK,1735,1904
AA,85,JFK,SFO,1955,2344
AA,86,PDX,ORD,800,1402
AA,87,ORD,PDX,1650,1922
AA,88,MIA,LGA,1615,1907
AA,89,DFW,SLC,2200,2350
AA,92,SEA,JFK,2105,524
AA,94,SAN,JFK,745,1603
AA,95,JFK,SAN,1725,2047
AA,96,DFW,STL,905,1044
AA,97,MIA,IAH,1719,1915
AA,98,TUS,ORD,1322,1748
AA,100,CLT,JFK,1300,1458
AA,101,JFK,CLT,1636,1845
AA,102,HNL,DFW,2117,840
AA,103,DFW,SJC,1110,1300
AA,103,SJC,DFW,1350,1918
AA,104,DCA,JFK,1735,1901
AA,106,PHX,JFK,957,1653
AA,108,HNL,LAX,700,1438
AA,109,LAX,HNL,1940,2351
AA,110,LAX,ORD,945,1559
AA,111,ORD,LAX,1700,1944
AA,112,MCO,MIA,1425,1531
AA,113,MIA,MCO,2029,2140
AA,116,OGG,DFW,2053,805
AA,117,JFK,LAX,1530,1912
AA,118,LAX,JFK,700,1527
AA,119,DFW,OGG,1110,1537
AA,123,DFW,HNL,905,1334
AA,126,DFW,LGA,1810,2224
AA,130,ORD,JFK,1215,1530
AA,132,DFW,EWR,1825,2239
AA,133,JFK,LAX,1700,2039
AA,134,MIA,SEA,2040,26
AA,139,ATL,MIA,810,1014
AA,139,MIA,LAX,1245,1549
AA,140,DFW,SJC,1859,2049
AA,143,LAX,HNL,1140,1549
AA,144,HNL,LAX,2343,719
AA,145,LAS,LAX,705,828
AA,146,LAX,BOS,820,1652
AA,147,BOS,LAX,1455,1840
AA,150,SFO,ORD,700,1313
AA,152,DCA,DFW,1458,1739
AA,153,DCA,ORD,1005,1120
AA,154,ORD,DCA,1942,2232
AA,156,SAN,ORD,1120,1724
AA,157,LGA,DFW,600,913
AA,160,COS,DFW,816,1120
AA,161,LAX,OGG,1745,2143
AA,162,HNL,LAX,1409,2145
AA,163,LAX,MCO,2215,558
AA,164,SFO,JFK,830,1709
AA,166,BOS,LAX,900,1249
AA,167,MIA,SFO,715,1042
AA,168,MIA,IAD,2015,2250
AA,171,JFK,LAX,600,937
AA,172,LAX,JFK,1035,1903
AA,174,DFW,RDU,1115,1447
AA,175,BOS,DFW,600,935
AA,176,DFW,BOS,1035,1500
AA,177,JFK,SFO,1729,2122
AA,178,MCO,LAX,1855,2144
AA,179,JFK,SFO,1100,1436
AA,180,LAX,JFK,1630,57
AA,182,LAX,AUS,1605,2103
AA,183,AUS,LAX,600,733
AA,184,AUS,DFW,700,808
AA,185,JFK,LAX,2100,44
AA,186,ORD,LGA,1159,1500
AA,190,DFW,SAT,1635,1745
AA,194,MIA,BWI,1444,1713
AA,195,MCO,MIA,1150,1256
AA,195,MIA,MCO,940,1051
AA,197,BOS,ORD,1510,1712
AA,198,BOS,JFK,1315,1436
AA,199,JFK,BOS,1530,1651
AA,200,LAS,JFK,40,835
AA,202,LAX,BOS,1325,2149
AA,203,PHL,BOS,1750,1909
AA,205,LAX,OGG,1435,1833
AA,206,DFW,MIA,1228,1610
AA,207,MIA,DFW,1826,2045
AA,208,SFO,MIA,824,1649
AA,209,JFK,LAS,2020,2326
AA,212,OGG,LAX,1527,2250
AA,219,LAX,ORD,2350,602
AA,224,LAS,ORD,1521,2058
AA,229,DFW,KOA,1030,1458
AA,230,KOA,DFW,1840,559
AA,231,BOS,PHL,630,806
AA,232,ATL,DFW,1816,1947
AA,232,DFW,ATL,1425,1726
AA,234,MIA,ORD,2020,2244
AA,235,JFK,MIA,1659,2030
AA,236,MIA,JFK,926,1214
AA,239,DFW,MSP,2030,2249
AA,240,LAX,DCA,835,1639
AA,241,ORD,MIA,1320,1724
AA,242,MIA,ORD,1213,1434
AA,245,DCA,LAX,1740,2053
AA,246,KOA,LAX,1535,2258
AA,247,LAX,KOA,1005,1405
AA,248,MCI,ORD,730,908
AA,249,ORD,MIA,500,902
AA,250,OGG,LAX,2350,707
AA,251,BOS,ORD,1015,1215
AA,252,BOS,ORD,1350,1552
AA,252,ORD,BOS,840,1151
AA,253,LAX,OGG,820,1225
AA,254,OGG,LAX,1355,2118
AA,255,JFK,LAX,1000,1339
AA,259,DFW,SFO,1050,1247
AA,259,SFO,DFW,1338,1910
AA,262,DFW,LGA,1910,2324
AA,265,LAX,LIH,945,1400
AA,266,LIH,LAX,1530,2307
AA,271,LAX,OGG,955,1357
AA,275,MIA,LAX,1650,1940
AA,276,SFO,JFK,2105,530
AA,277,DEN,DFW,1822,2122
AA,278,MCO,JFK,1345,1626
AA,279,JFK,MCO,1459,1804
AA,283,LAX,HNL,940,1353
AA,284,HNL,LAX,1528,2305
AA,285,LAX,LIH,1715,2129
AA,286,LIH,LAX,2259,633
AA,287,SJU,MIA,810,1001
AA,288,ORD,LGA,2005,2307
AA,289,LGA,ORD,710,856
AA,292,LAX,JFK,600,1429
AA,293,JFK,LAX,2000,2344
AA,294,DFW,ORF,1030,1414
AA,294,ORF,DFW,1456,1734
AA,295,MIA,LAX,920,1223
AA,296,MCO,MIA,1022,1135
AA,297,LAX,HNL,1700,2112
AA,298,HNL,LAX,2242,615
AA,299,DFW,TUL,2210,2311
AA,299,FLL,DFW,1830,2049
AA,300,ORD,LAS,1235,1436
AA,301,DFW,DTW,1435,1808
AA,301,DTW,DFW,1859,2104
AA,302,TUS,DFW,605,916
AA,303,LGA,ORD,600,746
AA,305,BOS,LAX,1850,2241
AA,1067,DFW,SJC,1725,1913
AA,1070,SEA,MIA,2320,803
AA,1071,PBI,ORD,1155,1408
AA,1072,EWR,PHX,1310,1643
AA,1072,PHX,SLC,1755,1935
AA,1073,ONT,PHX,625,847
AA,1073,PHX,MSP,941,1349
AA,1074,IND,DFW,810,945
AA,1075,DFW,ELP,1846,1934
AA,1076,DCA,ORD,1130,1243
AA,1076,ORD,DCA,710,958
AA,1078,MIA,EWR,710,1008
AA,1079,JFK,SAN,2120,45
AA,1080,OKC,DFW,830,941
AA,1081,ORD,LAX,850,1133
AA,1082,LGA,MIA,1100,1421
AA,1083,IAD,MIA,600,847
AA,1084,MIA,LGA,608,900
AA,1085,ORD,SEA,1715,1952
AA,1086,BOS,MIA,1655,2033
AA,1088,LAX,MIA,1120,1919
AA,1090,MIA,ORD,1359,1621
AA,1091,SJU,MIA,1409,1601
AA,1092,ORD,SJC,955,1230
AA,1093,DFW,SJU,705,1345
AA,1094,BOS,DFW,1747,2120
AA,1094,DFW,BOS,910,1338
AA,1095,PHL,STT,955,1452
AA,1095,STT,PHL,1555,1908
AA,1099,ORF,DFW,706,950
AA,1100,PHX,ORD,635,1058
AA,1101,ORD,TUL,1850,2049
AA,1103,LGA,MIA,951,1311
AA,1105,JFK,BOS,2130,2247
AA,1106,BWI,DFW,1812,2047
AA,1107,LAS,ORD,1015,1557
AA,1108,EWR,CLT,1520,1722
AA,1109,MIA,ORD,1659,1919
AA,1111,DCA,ORD,755,918
AA,1113,MIA,TPA,1530,1632
AA,1114,LGA,DFW,1030,1340
AA,1115,ONT,DFW,1050,1545
AA,1118,DFW,LGA,1300,1714
AA,1119,ORD,SLC,1725,1959
AA,1120,JFK,MCO,1759,2104
AA,1121,CLT,EWR,1825,2021
AA,1126,SMF,DFW,601,1125
AA,1129,DFW,IND,1229,1530
AA,1129,IND,DFW,1613,1744
AA,1130,MIA,SFO,1712,2039
AA,1131,PHX,DCA,820,1430
AA,1133,LAS,LAX,1436,1559
AA,1133,LAX,LAS,1235,1351
AA,1134,EWR,DFW,915,1236
AA,1137,RDU,LAX,600,858
AA,1138,LAX,RDU,2111,455
AA,1140,LGA,DFW,1809,2120
AA,1141,LGA,DFW,1235,1552
AA,1142,DFW,ORD,2035,2253
AA,1143,ORD,STL,1410,1519
AA,1143,STL,ORD,1602,1728
AA,1144,LGA,DFW,2000,2317
AA,1145,SFO,ORD,1100,1724
AA,1146,ORD,TUS,1705,1956
AA,1147,MIA,LAX,2141,51
AA,1148,DFW,LGA,1625,2041
AA,1150,SMF,ORD,755,1406
AA,1156,DFW,ORD,1645,1907
AA,1159,DFW,SAN,920,1030
AA,1160,RDU,ORD,1126,1240
AA,1161,ORD,MCI,2020,2152
AA,1162,SAN,JFK,2145,606
AA,1163,EGE,JFK,835,1457
AA,1164,DFW,LGA,1710,2127
AA,1164,SFO,DFW,800,1327
AA,1165,DEN,PHX,540,744
AA,1165,PHX,DFW,840,1205
AA,1166,JFK,MIA,533,843
AA,1167,ORD,BOS,2030,2340
AA,1168,PHX,MSP,1950,2354
AA,1169,DEN,DFW,626,930
AA,1169,DFW,LGA,1055,1512
AA,1170,DFW,LGA,1645,2102
AA,1171,LAX,BDL,2120,535
AA,1172,BOS,MIA,915,1251
AA,1173,MIA,IAH,1423,1616
AA,1174,SNA,ORD,1502,2100
AA,1175,ORD,RSW,1900,2253
AA,1176,LGA,ORD,820,1005
AA,1178,SLC,DFW,1536,1914
AA,1179,MSP,LAX,605,840
AA,1180,LAX,MSP,1843,25
AA,1181,DFW,DAY,2035,2346
AA,1183,LAX,LAS,1356,1513
AA,1185,JFK,PHX,1629,2016
AA,1185,PHX,RNO,2119,2217
AA,1186,TPA,ORD,705,900
AA,1187,DFW,SLC,1738,1927
AA,1191,BNA,DFW,1334,1537
AA,1191,DFW,BNA,1110,1254
AA,1192,BDL,LAX,645,1019
AA,1193,ORD,SNA,1154,1417
AA,1194,FAT,DFW,600,1119
AA,1198,DFW,TPA,1500,1815
AA,1198,TPA,DFW,1910,2057
AA,1199,DFW,ORD,515,733
AA,1200,SMF,DFW,1026,1545
AA,1201,DFW,LGA,1205,1618
AA,1202,DCA,ORD,1446,1600
AA,1202,MCO,MIA,907,1017
AA,1202,MIA,DCA,1125,1356
AA,1203,DFW,IAD,1835,2219
AA,1205,ORD,BOS,1644,1954
AA,1205,SNA,ORD,900,1457
AA,1206,TUS,DFW,1355,1707
AA,1207,DFW,RDU,1825,2155
AA,1209,DFW,SMF,1110,1301
AA,1209,SMF,DFW,1350,1911
AA,1210,DFW,MSP,1020,1239
AA,1210,MSP,DFW,1319,1605
AA,1211,BOS,DFW,1212,1545
AA,1212,DFW,MCO,1430,1801
AA,1212,MCO,ORD,1855,2059
AA,1213,DFW,SAT,845,955
AA,1213,SAT,DFW,1045,1154
AA,1214,PHL,DFW,1617,1919
AA,1216,ORD,RSW,1455,1845
AA,1216,RSW,DFW,1930,2128
AA,1217,DFW,ORD,905,1124
AA,1218,RNO,DFW,1127,1635
AA,1219,SLC,DFW,544,940
AA,1220,DFW,SEA,1715,1942
AA,1221,AUS,DFW,1833,1937
AA,1221,DFW,AUS,1640,1742
AA,1222,SJU,MIA,937,1130
AA,1223,JFK,DFW,1455,1806
AA,1224,MCI,DFW,800,949
AA,1226,SEA,ORD,1435,2034
AA,1227,DCA,MIA,1559,1845
AA,1227,MIA,DCA,1228,1459
AA,1228,SEA,DFW,557,1150
AA,1229,DFW,EWR,1245,1700
AA,1231,PHL,DFW,2035,2326
AA,1232,ORD,SNA,955,1217
AA,1233,AUS,MIA,631,1010
AA,1234,ORD,FLL,1830,2236
AA,1237,DFW,FLL,1830,2213
AA,1239,ORD,SEA,1029,1303
AA,1241,DFW,ONT,850,1005
AA,1241,DTW,DFW,545,759
AA,1242,DEN,DFW,1435,1741
AA,1242,DFW,DEN,1240,1345
AA,1243,LAX,DFW,1140,1647
AA,1243,ORD,LAX,700,941
AA,1244,DTW,ORD,1218,1240
AA,1244,ORD,DTW,845,1102
AA,1245,MIA,PHL,927,1215
AA,1246,PHL,MIA,1355,1652
AA,1247,DFW,PHL,1055,1503
AA,1247,MCO,DFW,720,920
AA,1248,PHX,DEN,1001,1201
AA,1249,ATL,LAX,1835,2049
AA,1249,LAX,ATL,1035,1749
AA,1251,DFW,SDF,1235,1533
AA,1251,SDF,DFW,1613,1738
